user_id,type,event,key,x,y,time
friend01,key,release,Key.enter,,,0.0682
friend01,key,press,j,,,1.6369
friend01,key,press,h,,,1.7331
friend01,key,press,f,,,1.8085
friend01,key,release,j,,,1.8417
friend01,key,press,s,,,1.8567
friend01,key,release,h,,,1.9406
friend01,key,release,s,,,1.9654
friend01,key,release,f,,,2.0301
friend01,key,press,s,,,2.1125
friend01,key,release,s,,,2.1714
friend01,key,press,f,,,2.1871
friend01,key,press,w,,,2.3996
friend01,key,press,e,,,2.4207
friend01,key,release,f,,,2.4635
friend01,key,release,w,,,2.6117
friend01,key,release,e,,,2.6273
friend01,key,press,u,,,2.632
friend01,key,press,h,,,2.8404
friend01,key,release,u,,,2.8905
friend01,key,release,h,,,3.0757
friend01,key,press,k,,,3.1025
friend01,key,press,j,,,3.1068
friend01,key,release,j,,,3.2151
friend01,key,press,d,,,3.3461
friend01,key,press,s,,,3.4157
friend01,key,release,k,,,3.4157
friend01,key,release,s,,,3.5022
friend01,key,press,c,,,3.566
friend01,key,release,d,,,3.5999
friend01,key,release,c,,,3.645
friend01,key,press,w,,,3.7169
friend01,key,press,e,,,3.7425
friend01,key,press,i,,,3.7772
friend01,key,press,u,,,3.8753
friend01,key,release,w,,,3.9354
friend01,key,release,e,,,4.0181
friend01,key,release,i,,,4.0282
friend01,key,press,w,,,4.111
friend01,key,release,u,,,4.1181
friend01,key,press,n,,,4.129
friend01,key,release,n,,,4.1791
friend01,key,press,d,,,4.195
friend01,key,press,c,,,4.2724
friend01,key,release,w,,,4.3234
friend01,key,press,k,,,4.3364
friend01,key,release,d,,,4.3418
friend01,key,release,c,,,4.4854
friend01,key,release,k,,,4.5187
friend01,key,press,w,,,4.6222
friend01,key,press,k,,,4.6431
friend01,key,release,w,,,4.7575
friend01,key,release,k,,,4.7742
friend01,key,press,k,,,5.5129
friend01,key,release,k,,,5.6086
friend01,key,press,k,,,5.7228
friend01,key,release,k,,,5.8249
friend01,key,press,Key.enter,,,6.5986
friend01,key,release,Key.enter,,,6.687
friend01,key,press,d,,,7.0611
friend01,key,press,f,,,7.2037
friend01,key,release,d,,,7.3175
friend01,key,release,f,,,7.3512
friend01,key,press,j,,,7.461
friend01,key,release,j,,,7.5867
friend01,key,press,j,,,7.9287
friend01,key,press,n,,,8.0636
friend01,key,release,j,,,8.1704
friend01,key,press,k,,,8.3188
friend01,key,release,n,,,8.3624
friend01,key,release,k,,,8.5526
friend01,key,press,w,,,8.646
friend01,key,press,e,,,8.8403
friend01,key,press,c,,,8.9504
friend01,key,release,w,,,8.9575
friend01,key,release,e,,,8.9616
friend01,key,press,w,,,9.1144
friend01,key,release,c,,,9.192
friend01,key,press,e,,,9.204
friend01,key,release,e,,,9.2834
friend01,key,press,c,,,9.3476
friend01,key,release,w,,,9.4125
friend01,key,press,i,,,9.5133
friend01,key,release,c,,,9.5183
friend01,key,press,u,,,9.6928
friend01,key,press,j,,,9.7433
friend01,key,release,i,,,9.7738
friend01,key,press,h,,,9.8231
friend01,key,release,u,,,9.9149
friend01,key,release,j,,,9.9149
friend01,key,release,h,,,9.9468
friend01,key,press,s,,,26.1468
friend01,key,press,d,,,26.1774
friend01,key,press,f,,,26.2263
friend01,key,release,s,,,26.3106
friend01,key,release,d,,,26.3426
friend01,key,press,k,,,26.4226
friend01,key,release,f,,,26.4403
friend01,key,release,k,,,26.6664
friend01,key,press,j,,,26.7206
friend01,key,press,w,,,26.9107
friend01,key,press,n,,,26.9107
friend01,key,press,e,,,26.9286
friend01,key,release,j,,,26.9696
friend01,key,press,c,,,27.181
friend01,key,press,k,,,27.181
friend01,key,release,w,,,27.2163
friend01,key,release,n,,,27.2184
friend01,key,release,e,,,27.2639
friend01,key,release,c,,,27.2966
friend01,key,release,k,,,27.3249
friend01,key,press,u,,,27.4133
friend01,key,release,u,,,27.5499
friend01,key,press,j,,,27.6589
friend01,key,release,j,,,27.7871
friend01,key,press,j,,,27.8719
friend01,key,release,j,,,27.9988
friend01,key,press,j,,,28.1051
friend01,key,release,j,,,28.1851
friend01,key,press,s,,,28.3159
friend01,key,press,d,,,28.387
friend01,key,release,s,,,28.4802
friend01,key,press,n,,,28.528
friend01,key,press,c,,,28.537
friend01,key,release,d,,,28.6812
friend01,key,release,c,,,28.768
friend01,key,press,k,,,28.8584
friend01,key,release,n,,,28.9006
friend01,key,press,u,,,29.0784
friend01,key,release,k,,,29.2233
friend01,key,press,b,,,29.241
friend01,key,release,u,,,29.352
friend01,key,release,b,,,29.4309
friend01,key,press,k,,,29.5642
friend01,key,release,k,,,29.7337
friend01,key,press,k,,,29.7812
friend01,key,release,k,,,29.9196
friend01,key,press,Key.esc,,,31.2937
friend01,key,release,Key.esc,,,31.4204
friend01,mouse,move,,1123,411,10.4568
friend01,mouse,move,,1124,412,10.4568
friend01,mouse,move,,1125,414,10.4737
friend01,mouse,move,,1127,416,10.4737
friend01,mouse,move,,1129,419,10.4852
friend01,mouse,move,,1132,422,10.4937
friend01,mouse,move,,1137,428,10.4957
friend01,mouse,move,,1143,437,10.5076
friend01,mouse,move,,1150,449,10.516
friend01,mouse,move,,1158,462,10.5199
friend01,mouse,move,,1165,477,10.5294
friend01,mouse,move,,1170,494,10.5357
friend01,mouse,move,,1174,511,10.5357
friend01,mouse,move,,1179,529,10.5473
friend01,mouse,move,,1181,548,10.5506
friend01,mouse,move,,1182,568,10.561
friend01,mouse,move,,1185,585,10.561
friend01,mouse,move,,1187,598,10.5771
friend01,mouse,move,,1188,611,10.5798
friend01,mouse,move,,1189,622,10.5798
friend01,mouse,move,,1191,631,10.596
friend01,mouse,move,,1191,639,10.605
friend01,mouse,move,,1192,645,10.611
friend01,mouse,move,,1193,649,10.6169
friend01,mouse,move,,1193,652,10.623
friend01,mouse,move,,1194,654,10.6288
friend01,mouse,move,,1194,655,10.6356
friend01,mouse,move,,1194,656,10.6457
friend01,mouse,move,,1194,657,10.6457
friend01,mouse,move,,1194,658,10.6585
friend01,mouse,move,,1194,659,10.6596
friend01,mouse,move,,1194,659,10.6735
friend01,mouse,move,,1193,661,10.6795
friend01,mouse,move,,1192,664,10.688
friend01,mouse,move,,1189,667,10.6895
friend01,mouse,move,,1184,672,10.6895
friend01,mouse,move,,1174,679,10.7043
friend01,mouse,move,,1159,687,10.7043
friend01,mouse,move,,1139,697,10.7221
friend01,mouse,move,,1113,703,10.7282
friend01,mouse,move,,1079,705,10.7329
friend01,mouse,move,,1051,702,10.7417
friend01,mouse,move,,1024,694,10.7454
friend01,mouse,move,,996,682,10.7548
friend01,mouse,move,,973,665,10.7548
friend01,mouse,move,,951,641,10.7684
friend01,mouse,move,,927,610,10.7684
friend01,mouse,move,,909,577,10.7834
friend01,mouse,move,,895,549,10.7881
friend01,mouse,move,,883,521,10.7881
friend01,mouse,move,,874,497,10.8029
friend01,mouse,move,,869,475,10.8064
friend01,mouse,move,,864,460,10.8157
friend01,mouse,move,,861,445,10.8157
friend01,mouse,move,,861,436,10.8311
friend01,mouse,move,,861,429,10.8357
friend01,mouse,move,,863,422,10.8357
friend01,mouse,move,,865,420,10.8481
friend01,mouse,move,,866,420,10.8481
friend01,mouse,move,,867,419,10.8634
friend01,mouse,move,,821,413,11.1679
friend01,mouse,move,,758,411,11.1873
friend01,mouse,move,,702,411,11.1933
friend01,mouse,move,,649,412,11.2019
friend01,mouse,move,,605,419,11.2078
friend01,mouse,move,,562,426,11.2145
friend01,mouse,move,,525,437,11.2215
friend01,mouse,move,,493,449,11.2276
friend01,mouse,move,,466,459,11.2344
friend01,mouse,move,,441,472,11.2424
friend01,mouse,move,,423,482,11.2489
friend01,mouse,move,,410,493,11.2548
friend01,mouse,move,,396,503,11.2621
friend01,mouse,move,,386,514,11.2702
friend01,mouse,move,,377,524,11.2768
friend01,mouse,move,,370,532,11.2837
friend01,mouse,move,,364,541,11.29
friend01,mouse,move,,360,549,11.2964
friend01,mouse,move,,359,557,11.3045
friend01,mouse,move,,358,562,11.3112
friend01,mouse,move,,358,567,11.318
friend01,mouse,move,,358,572,11.3253
friend01,mouse,move,,359,577,11.3321
friend01,mouse,move,,361,581,11.3386
friend01,mouse,move,,364,584,11.3457
friend01,mouse,move,,371,590,11.3527
friend01,mouse,move,,379,595,11.3592
friend01,mouse,move,,393,601,11.3656
friend01,mouse,move,,412,609,11.3732
friend01,mouse,move,,439,617,11.3799
friend01,mouse,move,,475,623,11.3867
friend01,mouse,move,,510,627,11.3925
friend01,mouse,move,,545,629,11.4004
friend01,mouse,move,,576,628,11.4065
friend01,mouse,move,,607,624,11.4146
friend01,mouse,move,,639,620,11.4207
friend01,mouse,move,,662,613,11.4267
friend01,mouse,move,,684,608,11.4349
friend01,mouse,move,,703,604,11.4412
friend01,mouse,move,,719,599,11.4479
friend01,mouse,move,,738,594,11.4555
friend01,mouse,move,,757,588,11.4616
friend01,mouse,move,,777,582,11.4686
friend01,mouse,move,,795,577,11.4747
friend01,mouse,move,,819,570,11.4826
friend01,mouse,move,,842,563,11.4897
friend01,mouse,move,,868,556,11.4957
friend01,mouse,move,,891,549,11.5038
friend01,mouse,move,,914,541,11.5099
friend01,mouse,move,,931,537,11.5173
friend01,mouse,move,,944,532,11.5242
friend01,mouse,move,,954,528,11.5303
friend01,mouse,move,,962,527,11.5383
friend01,mouse,move,,966,525,11.5451
friend01,mouse,move,,971,524,11.5521
friend01,mouse,move,,972,523,11.5584
friend01,mouse,move,,975,523,11.5651
friend01,mouse,move,,976,522,11.5731
friend01,mouse,move,,978,521,11.5777
friend01,mouse,move,,979,521,11.5858
friend01,mouse,move,,979,520,11.5928
friend01,mouse,move,,980,520,11.5989
friend01,mouse,move,,981,520,11.6019
friend01,mouse,move,,982,519,11.6131
friend01,mouse,move,,982,519,11.6271
friend01,mouse,move,,983,519,11.6394
friend01,mouse,move,,975,518,12.0333
friend01,mouse,move,,956,515,12.0405
friend01,mouse,move,,938,510,12.0475
friend01,mouse,move,,917,507,12.0544
friend01,mouse,move,,900,502,12.0613
friend01,mouse,move,,887,499,12.0659
friend01,mouse,move,,873,498,12.0749
friend01,mouse,move,,861,495,12.0814
friend01,mouse,move,,850,492,12.0868
friend01,mouse,move,,840,489,12.0946
friend01,mouse,move,,829,488,12.1006
friend01,mouse,move,,819,487,12.1084
friend01,mouse,move,,810,485,12.1158
friend01,mouse,move,,802,484,12.1233
friend01,mouse,move,,793,483,12.1283
friend01,mouse,move,,785,483,12.1361
friend01,mouse,move,,778,481,12.1423
friend01,mouse,move,,772,480,12.1483
friend01,mouse,move,,767,479,12.156
friend01,mouse,move,,761,478,12.1641
friend01,mouse,move,,758,477,12.1699
friend01,mouse,move,,754,477,12.1784
friend01,mouse,move,,750,476,12.1824
friend01,mouse,move,,747,476,12.1915
friend01,mouse,move,,744,475,12.1976
friend01,mouse,move,,741,475,12.2054
friend01,mouse,move,,738,474,12.2115
friend01,mouse,move,,735,474,12.2193
friend01,mouse,move,,732,473,12.2243
friend01,mouse,move,,729,473,12.2323
friend01,mouse,move,,726,473,12.2395
friend01,mouse,move,,722,472,12.2462
friend01,mouse,move,,719,472,12.253
friend01,mouse,move,,714,471,12.2602
friend01,mouse,move,,709,471,12.2671
friend01,mouse,move,,705,471,12.2727
friend01,mouse,move,,700,469,12.2808
friend01,mouse,move,,696,469,12.2872
friend01,mouse,move,,690,468,12.2938
friend01,mouse,move,,686,468,12.3012
friend01,mouse,move,,682,467,12.3075
friend01,mouse,move,,677,467,12.3141
friend01,mouse,move,,672,467,12.3207
friend01,mouse,move,,669,466,12.3287
friend01,mouse,move,,665,466,12.3338
friend01,mouse,move,,662,465,12.3408
friend01,mouse,move,,659,465,12.3489
friend01,mouse,move,,657,464,12.355
friend01,mouse,move,,655,464,12.3621
friend01,mouse,move,,653,464,12.3692
friend01,mouse,move,,653,464,12.3768
friend01,mouse,move,,652,464,12.3819
friend01,mouse,move,,651,463,12.39
friend01,mouse,move,,650,463,12.3967
friend01,mouse,move,,649,461,12.4098
friend01,mouse,move,,649,459,12.4179
friend01,mouse,move,,649,457,12.4249
friend01,mouse,move,,649,454,12.431
friend01,mouse,move,,651,451,12.4384
friend01,mouse,move,,655,444,12.445
friend01,mouse,move,,663,432,12.4509
friend01,mouse,move,,675,418,12.4592
