user_id,type,event,key,x,y,time
patrick01,key,release,Key.enter,,,0.1274
patrick01,key,press,w,,,9.8423
patrick01,key,release,w,,,9.9532
patrick01,key,press,h,,,10.2081
patrick01,key,release,h,,,10.3521
patrick01,key,press,o,,,10.8091
patrick01,key,release,o,,,10.9365
patrick01,key,press,Key.space,,,11.1156
patrick01,key,release,Key.space,,,11.2434
patrick01,key,press,a,,,11.6342
patrick01,key,release,a,,,11.7802
patrick01,key,press,m,,,11.992
patrick01,key,release,m,,,12.1215
patrick01,key,press,Key.space,,,12.2142
patrick01,key,release,Key.space,,,12.3597
patrick01,key,press,i,,,12.5694
patrick01,key,release,i,,,12.7168
patrick01,key,press,Key.shift_r,,,13.3018
patrick01,key,press,?,,,13.402
patrick01,key,release,Key.shift_r,,,13.5666
patrick01,key,release,/,,,13.5666
patrick01,key,press,Key.space,,,13.9088
patrick01,key,release,Key.space,,,14.0555
patrick01,key,press,w,,,14.5374
patrick01,key,release,w,,,14.6489
patrick01,key,press,h,,,14.8444
patrick01,key,release,h,,,14.945
patrick01,key,press,y,,,15.0414
patrick01,key,release,y,,,15.151
patrick01,key,press,Key.space,,,15.2456
patrick01,key,release,Key.space,,,15.3898
patrick01,key,press,i,,,15.6156
patrick01,key,release,i,,,15.7234
patrick01,key,press,Key.space,,,15.7955
patrick01,key,release,Key.space,,,15.9248
patrick01,key,press,a,,,16.0395
patrick01,key,release,a,,,16.1691
patrick01,key,press,m,,,16.3168
patrick01,key,release,m,,,16.4403
patrick01,key,press,Key.space,,,16.5997
patrick01,key,release,Key.space,,,16.7161
patrick01,key,press,h,,,16.8951
patrick01,key,release,h,,,17.0127
patrick01,key,press,e,,,17.1688
patrick01,key,press,r,,,17.2485
patrick01,key,release,e,,,17.329
patrick01,key,press,e,,,17.4412
patrick01,key,release,r,,,17.4573
patrick01,key,release,e,,,17.5989
patrick01,key,press,Key.shift_r,,,17.959
patrick01,key,press,?,,,18.0648
patrick01,key,release,Key.shift_r,,,18.2158
patrick01,key,release,/,,,18.2541
patrick01,key,press,Key.enter,,,18.6354
patrick01,key,release,Key.enter,,,18.7674
patrick01,key,press,Key.esc,,,19.9749
patrick01,key,release,Key.esc,,,20.0752
patrick01,mouse,move,,1269,422,2.3727
patrick01,mouse,move,,1281,395,2.3753
patrick01,mouse,move,,1293,363,2.3895
patrick01,mouse,move,,1310,334,2.3967
patrick01,mouse,move,,1331,307,2.403
patrick01,mouse,move,,1354,279,2.408
patrick01,mouse,move,,1374,256,2.408
patrick01,mouse,move,,1394,237,2.4191
patrick01,mouse,move,,1408,226,2.4191
patrick01,mouse,move,,1418,219,2.4352
patrick01,mouse,move,,1428,215,2.4352
patrick01,mouse,move,,1436,212,2.4513
patrick01,mouse,move,,1442,211,2.4554
patrick01,mouse,move,,1448,211,2.4554
patrick01,mouse,move,,1452,211,2.4693
patrick01,mouse,move,,1456,212,2.4693
patrick01,mouse,move,,1459,214,2.4853
patrick01,mouse,move,,1462,215,2.4853
patrick01,mouse,move,,1465,218,2.4988
patrick01,mouse,move,,1469,221,2.4988
patrick01,mouse,move,,1475,228,2.4988
patrick01,mouse,move,,1484,237,2.5171
patrick01,mouse,move,,1494,249,2.5171
patrick01,mouse,move,,1513,273,2.5333
patrick01,mouse,move,,1537,313,2.541
patrick01,mouse,move,,1563,354,2.5469
patrick01,mouse,move,,1584,390,2.5503
patrick01,mouse,move,,1600,420,2.5503
patrick01,mouse,move,,1613,441,2.568
patrick01,mouse,move,,1620,453,2.5695
patrick01,mouse,move,,1626,461,2.5819
patrick01,mouse,move,,1628,466,2.5827
patrick01,mouse,move,,1629,467,2.5827
patrick01,mouse,move,,1630,469,2.5976
patrick01,mouse,move,,1631,469,2.5976
patrick01,mouse,move,,1631,469,2.616
patrick01,mouse,move,,1631,470,2.6296
patrick01,mouse,move,,1631,470,2.6613
patrick01,mouse,move,,1630,469,2.6699
patrick01,mouse,move,,1624,466,2.6772
patrick01,mouse,move,,1614,459,2.6806
patrick01,mouse,move,,1598,446,2.6932
patrick01,mouse,move,,1579,432,2.6978
patrick01,mouse,move,,1558,413,2.6978
patrick01,mouse,move,,1537,394,2.7123
patrick01,mouse,move,,1516,373,2.7123
patrick01,mouse,move,,1495,354,2.7266
patrick01,mouse,move,,1481,342,2.7266
patrick01,mouse,move,,1468,331,2.7408
patrick01,mouse,move,,1454,321,2.7417
patrick01,mouse,move,,1442,312,2.7417
patrick01,mouse,move,,1432,303,2.757
patrick01,mouse,move,,1422,297,2.757
patrick01,mouse,move,,1415,293,2.7752
patrick01,mouse,move,,1409,289,2.7752
patrick01,mouse,move,,1404,287,2.7886
patrick01,mouse,move,,1401,285,2.7933
patrick01,mouse,move,,1398,283,2.7933
patrick01,mouse,move,,1396,282,2.8062
patrick01,mouse,move,,1395,281,2.8062
patrick01,mouse,move,,1393,279,2.8202
patrick01,mouse,move,,1392,278,2.8202
patrick01,mouse,move,,1390,278,2.8364
patrick01,mouse,move,,1389,277,2.8376
patrick01,mouse,move,,1388,274,3.0918
patrick01,mouse,move,,1383,268,3.0918
patrick01,mouse,move,,1378,263,3.0918
patrick01,mouse,move,,1373,258,3.1076
patrick01,mouse,move,,1366,253,3.1076
patrick01,mouse,move,,1360,248,3.1237
patrick01,mouse,move,,1351,242,3.1237
patrick01,mouse,move,,1343,237,3.1394
patrick01,mouse,move,,1335,232,3.1415
patrick01,mouse,move,,1329,230,3.1502
patrick01,mouse,move,,1324,228,3.159
patrick01,mouse,move,,1320,227,3.159
patrick01,mouse,move,,1317,226,3.1716
patrick01,mouse,move,,1315,226,3.1716
patrick01,mouse,move,,1314,225,3.1876
patrick01,mouse,move,,1313,225,3.1876
patrick01,mouse,move,,1312,225,3.1876
patrick01,mouse,move,,1311,225,3.2035
patrick01,mouse,move,,1309,225,3.2035
patrick01,mouse,move,,1307,226,3.2216
patrick01,mouse,move,,1305,230,3.2237
patrick01,mouse,move,,1303,233,3.2358
patrick01,mouse,move,,1301,236,3.2358
patrick01,mouse,move,,1299,240,3.2358
patrick01,mouse,move,,1297,245,3.2553
patrick01,mouse,move,,1294,253,3.2553
patrick01,mouse,move,,1292,260,3.2713
patrick01,mouse,move,,1290,268,3.2725
patrick01,mouse,move,,1290,274,3.2834
patrick01,mouse,move,,1290,281,3.2858
patrick01,mouse,move,,1290,291,3.2993
patrick01,mouse,move,,1291,298,3.2993
patrick01,mouse,move,,1292,308,3.2993
patrick01,mouse,move,,1295,316,3.3158
patrick01,mouse,move,,1297,324,3.3158
patrick01,mouse,move,,1300,330,3.3326
patrick01,mouse,move,,1302,336,3.3326
patrick01,mouse,move,,1303,340,3.3326
