user_id,type,event,key,x,y,time
patrick01,key,release,Key.enter,,,0.1749
patrick01,key,press,h,,,2.0063
patrick01,key,release,h,,,2.1119
patrick01,key,press,h,,,2.3857
patrick01,key,release,h,,,2.5008
patrick01,key,press,e,,,3.0508
patrick01,key,release,e,,,3.1621
patrick01,key,press,h,,,5.2974
patrick01,key,release,h,,,5.4001
patrick01,key,press,e,,,5.7994
patrick01,key,release,e,,,5.8955
patrick01,key,press,l,,,6.2545
patrick01,key,release,l,,,6.3547
patrick01,key,press,l,,,6.6739
patrick01,key,release,l,,,6.7902
patrick01,key,press,o,,,7.3311
patrick01,key,release,o,,,7.4028
patrick01,key,press,Key.space,,,7.9115
patrick01,key,release,Key.space,,,8.0394
patrick01,key,press,i,,,8.5802
patrick01,key,release,i,,,8.6584
patrick01,key,press,Key.space,,,9.1898
patrick01,key,release,Key.space,,,9.343
patrick01,key,press,a,,,9.7368
patrick01,key,release,a,,,9.87
patrick01,key,press,m,,,10.4845
patrick01,key,release,m,,,10.5884
patrick01,key,press,Key.space,,,11.0987
patrick01,key,release,Key.space,,,11.2569
patrick01,key,press,p,,,11.6341
patrick01,key,release,p,,,11.7307
patrick01,key,press,a,,,12.1331
patrick01,key,release,a,,,12.279
patrick01,key,press,t,,,12.794
patrick01,key,release,t,,,12.9362
patrick01,key,press,r,,,13.4723
patrick01,key,release,r,,,13.5822
patrick01,key,press,i,,,14.0681
patrick01,key,release,i,,,14.1667
patrick01,key,press,c,,,14.7106
patrick01,key,release,c,,,14.8221
patrick01,key,press,k,,,15.3309
patrick01,key,release,k,,,15.4227
patrick01,key,press,<96>,,,15.8678
patrick01,key,release,<96>,,,15.9848
patrick01,key,press,<97>,,,16.4532
patrick01,key,release,<97>,,,16.55
patrick01,key,press,.,,,17.0051
patrick01,key,release,.,,,17.1284
patrick01,key,press,Key.esc,,,17.6821
patrick01,key,release,Key.esc,,,17.8124
