user_id,type,event,key,x,y,time
patrick01,key,release,Key.enter,,,0.0884
patrick01,key,press,h,,,2.4775
patrick01,key,release,h,,,2.5429
patrick01,key,press,e,,,2.8378
patrick01,key,release,e,,,2.932
patrick01,key,press,l,,,3.1057
patrick01,key,release,l,,,3.2013
patrick01,key,press,l,,,3.2814
patrick01,key,release,l,,,3.3729
patrick01,key,press,o,,,3.4747
patrick01,key,release,o,,,3.5559
patrick01,key,press,Key.space,,,3.6821
patrick01,key,release,Key.space,,,3.8141
patrick01,key,press,i,,,4.3477
patrick01,key,release,i,,,4.4438
patrick01,key,press,Key.space,,,4.5023
patrick01,key,release,Key.space,,,4.6131
patrick01,key,press,a,,,4.6684
patrick01,key,press,m,,,4.7991
patrick01,key,release,a,,,4.8131
patrick01,key,release,m,,,4.8933
patrick01,key,press,Key.space,,,5.653
patrick01,key,release,Key.space,,,5.7817
patrick01,key,press,p,,,5.9613
patrick01,key,release,p,,,6.0554
patrick01,key,press,a,,,6.0953
patrick01,key,release,a,,,6.2041
patrick01,key,press,t,,,6.2673
patrick01,key,release,t,,,6.3518
patrick01,key,press,r,,,6.4707
patrick01,key,release,r,,,6.5736
patrick01,key,press,i,,,6.6629
patrick01,key,release,i,,,6.753
patrick01,key,press,c,,,6.9091
patrick01,key,release,c,,,7.021
patrick01,key,press,k,,,7.1741
patrick01,key,release,k,,,7.2998
patrick01,key,press,Key.enter,,,8.1556
patrick01,key,release,Key.enter,,,8.2534
patrick01,key,press,Key.esc,,,9.0571
patrick01,key,release,Key.esc,,,9.1714
