user_id,type,event,key,x,y,time
patrick01,key,release,Key.enter,,,0.1282
patrick01,key,press,w,,,2.8206
patrick01,key,release,w,,,2.9487
patrick01,key,press,h,,,3.2892
patrick01,key,release,h,,,3.4035
patrick01,key,press,y,,,3.5045
patrick01,key,release,y,,,3.6106
patrick01,key,press,Key.space,,,3.7106
patrick01,key,release,Key.space,,,3.8197
patrick01,key,press,a,,,4.1305
patrick01,key,release,a,,,4.2574
patrick01,key,press,m,,,4.5847
patrick01,key,release,m,,,4.6955
patrick01,key,press,Key.space,,,4.8939
patrick01,key,release,Key.space,,,5.0166
patrick01,key,press,i,,,5.4905
patrick01,key,release,i,,,5.6097
patrick01,key,press,Key.space,,,5.7229
patrick01,key,release,Key.space,,,5.8216
patrick01,key,press,h,,,6.1077
patrick01,key,release,h,,,6.2098
patrick01,key,press,e,,,6.4184
patrick01,key,press,r,,,6.5146
patrick01,key,release,e,,,6.5797
patrick01,key,press,e,,,6.7245
patrick01,key,release,r,,,6.7409
patrick01,key,release,e,,,6.8784
patrick01,key,press,Key.shift_r,,,7.2729
patrick01,key,press,?,,,7.3659
patrick01,key,release,Key.shift_r,,,7.4976
patrick01,key,release,/,,,7.5173
patrick01,key,press,Key.space,,,8.2588
patrick01,key,release,Key.space,,,8.3968
patrick01,key,press,h,,,9.5323
patrick01,key,release,h,,,9.6616
patrick01,key,press,Key.backspace,,,10.767
patrick01,key,release,Key.backspace,,,10.8564
patrick01,key,press,w,,,11.3288
patrick01,key,release,w,,,11.4508
patrick01,key,press,h,,,11.4838
patrick01,key,release,h,,,11.6215
patrick01,key,press,o,,,11.7726
patrick01,key,release,o,,,11.8749
patrick01,key,press,Key.space,,,11.9524
patrick01,key,release,Key.space,,,12.0623
patrick01,key,press,a,,,12.2757
patrick01,key,release,a,,,12.4048
patrick01,key,press,m,,,12.6136
patrick01,key,release,m,,,12.7088
patrick01,key,press,Key.space,,,12.8057
patrick01,key,release,Key.space,,,12.9433
patrick01,key,press,i,,,13.0624
patrick01,key,release,i,,,13.1819
patrick01,key,press,Key.shift_r,,,13.9686
patrick01,key,press,?,,,14.0489
patrick01,key,release,?,,,14.2137
patrick01,key,release,Key.shift_r,,,14.2268
patrick01,key,press,Key.enter,,,15.1871
patrick01,key,release,Key.enter,,,15.2874
patrick01,key,press,Key.esc,,,16.4493
patrick01,key,release,Key.esc,,,16.5837
patrick01,mouse,move,,1367,312,15.808
