user_id,type,event,key,x,y,time
patrick01,key,release,Key.enter,,,0.0946
patrick01,key,press,h,,,13.7163
patrick01,key,release,h,,,13.7954
patrick01,key,press,e,,,13.9563
patrick01,key,release,e,,,14.0547
patrick01,key,press,l,,,14.1492
patrick01,key,release,l,,,14.2357
patrick01,key,press,l,,,14.2967
patrick01,key,release,l,,,14.3958
patrick01,key,press,o,,,14.4802
patrick01,key,release,o,,,14.5542
patrick01,key,press,Key.space,,,14.682
patrick01,key,release,Key.space,,,14.8111
patrick01,key,press,o,,,15.0033
patrick01,key,release,o,,,15.0536
patrick01,key,press,i,,,15.2897
patrick01,key,release,i,,,15.398
patrick01,key,press,Key.space,,,15.4903
patrick01,key,release,Key.space,,,15.6245
patrick01,key,press,a,,,15.6668
patrick01,key,release,a,,,15.8177
patrick01,key,press,m,,,15.8451
patrick01,key,release,m,,,15.9484
patrick01,key,press,Key.space,,,15.9744
patrick01,key,release,Key.space,,,16.1185
patrick01,key,press,p,,,16.4608
patrick01,key,release,p,,,16.5711
patrick01,key,press,a,,,16.5732
patrick01,key,release,a,,,16.7199
patrick01,key,press,t,,,16.78
patrick01,key,release,t,,,16.9062
patrick01,key,press,r,,,17.1049
patrick01,key,press,i,,,17.2254
patrick01,key,release,r,,,17.2269
patrick01,key,release,i,,,17.3229
patrick01,key,press,c,,,17.3871
patrick01,key,press,k,,,17.4846
patrick01,key,release,c,,,17.5193
patrick01,key,release,k,,,17.5907
patrick01,key,press,.,,,18.2679
patrick01,key,release,.,,,18.3451
patrick01,key,press,Key.enter,,,18.7049
patrick01,key,release,Key.enter,,,18.8048
patrick01,key,press,Key.esc,,,19.3431
patrick01,key,release,Key.esc,,,19.4557
patrick01,mouse,move,,1228,378,0.9854
patrick01,mouse,move,,1231,355,0.9854
patrick01,mouse,move,,1237,326,0.9991
patrick01,mouse,move,,1237,303,1.0056
patrick01,mouse,move,,1239,283,1.0151
patrick01,mouse,move,,1240,270,1.0151
patrick01,mouse,move,,1243,259,1.0151
patrick01,mouse,move,,1246,251,1.0327
patrick01,mouse,move,,1248,243,1.0327
patrick01,mouse,move,,1251,237,1.0491
patrick01,mouse,move,,1252,232,1.0491
patrick01,mouse,move,,1254,229,1.0627
patrick01,mouse,move,,1256,225,1.0627
patrick01,mouse,move,,1257,222,1.0627
patrick01,mouse,move,,1259,219,1.0824
patrick01,mouse,move,,1260,216,1.0824
patrick01,mouse,move,,1262,213,1.0945
patrick01,mouse,move,,1264,210,1.1056
patrick01,mouse,move,,1265,207,1.1105
patrick01,mouse,move,,1266,205,1.1105
patrick01,mouse,move,,1268,202,1.1105
patrick01,mouse,move,,1269,200,1.1263
patrick01,mouse,move,,1270,197,1.1263
patrick01,mouse,move,,1271,195,1.1452
patrick01,mouse,move,,1272,192,1.1508
patrick01,mouse,move,,1273,189,1.1592
patrick01,mouse,move,,1274,186,1.1607
patrick01,mouse,move,,1274,183,1.1607
patrick01,mouse,move,,1275,180,1.1755
patrick01,mouse,move,,1276,178,1.1755
patrick01,mouse,move,,1277,176,1.191
patrick01,mouse,move,,1277,174,1.191
patrick01,mouse,move,,1277,173,1.2069
patrick01,mouse,move,,1277,172,1.2089
patrick01,mouse,move,,1277,170,1.2089
patrick01,mouse,move,,1277,169,1.2226
patrick01,mouse,move,,1277,169,1.2396
patrick01,mouse,move,,1275,169,1.2558
patrick01,mouse,move,,1275,170,1.2558
patrick01,mouse,move,,1273,172,1.2704
patrick01,mouse,move,,1270,175,1.2704
patrick01,mouse,move,,1264,181,1.2704
patrick01,mouse,move,,1256,192,1.2894
patrick01,mouse,move,,1245,207,1.2894
patrick01,mouse,move,,1227,229,1.3018
patrick01,mouse,move,,1212,251,1.3113
patrick01,mouse,move,,1197,274,1.3171
patrick01,mouse,move,,1186,289,1.3222
patrick01,mouse,move,,1179,301,1.3222
patrick01,mouse,move,,1171,311,1.3382
patrick01,mouse,move,,1168,316,1.343
patrick01,mouse,move,,1166,319,1.343
patrick01,mouse,move,,1165,321,1.3584
patrick01,mouse,move,,1165,322,1.3653
patrick01,mouse,move,,1164,322,1.3721
patrick01,mouse,move,,1164,323,1.379
patrick01,mouse,move,,1164,324,1.3881
patrick01,mouse,move,,1164,324,1.3881
patrick01,mouse,move,,1165,324,1.4205
patrick01,mouse,move,,1165,332,2.3031
patrick01,mouse,move,,1163,341,2.3092
patrick01,mouse,move,,1160,351,2.3188
patrick01,mouse,move,,1159,359,2.3241
patrick01,mouse,move,,1158,365,2.3299
patrick01,mouse,move,,1158,368,2.3373
patrick01,mouse,move,,1157,371,2.3393
patrick01,mouse,move,,1157,374,2.3393
patrick01,mouse,move,,1156,374,2.3593
patrick01,mouse,move,,1156,375,2.3609
patrick01,mouse,move,,1156,377,2.3713
patrick01,mouse,move,,1156,378,2.3713
patrick01,mouse,move,,1156,378,2.3872
patrick01,mouse,move,,1156,379,2.3884
patrick01,mouse,move,,1156,380,2.4048
patrick01,mouse,move,,1156,381,2.4218
patrick01,mouse,move,,1156,382,2.4218
patrick01,mouse,move,,1156,382,2.4379
patrick01,mouse,move,,1157,384,2.4509
patrick01,mouse,move,,1157,385,2.4509
patrick01,mouse,move,,1158,387,2.4672
patrick01,mouse,move,,1158,387,2.4672
patrick01,mouse,move,,1159,389,2.4833
patrick01,mouse,move,,1159,391,2.4879
patrick01,mouse,move,,1160,392,2.4879
patrick01,mouse,move,,1161,393,2.5014
patrick01,mouse,move,,1162,394,2.5097
patrick01,mouse,move,,1162,395,2.5166
patrick01,mouse,move,,1163,396,2.5184
patrick01,mouse,move,,1163,397,2.5314
patrick01,mouse,move,,1164,397,2.5314
patrick01,mouse,move,,1165,399,2.5314
patrick01,mouse,move,,1167,400,2.5473
patrick01,mouse,move,,1168,402,2.5473
patrick01,mouse,move,,1170,404,2.5633
patrick01,mouse,move,,1173,407,2.5633
patrick01,mouse,move,,1175,409,2.5794
patrick01,mouse,move,,1178,412,2.5816
patrick01,mouse,move,,1181,414,2.5816
patrick01,mouse,move,,1183,417,2.6004
patrick01,mouse,move,,1186,419,2.6048
patrick01,mouse,move,,1189,421,2.6115
patrick01,mouse,move,,1193,425,2.6115
patrick01,mouse,move,,1196,427,2.6272
patrick01,mouse,move,,1199,429,2.6282
patrick01,mouse,move,,1202,431,2.6282
patrick01,mouse,move,,1205,433,2.643
patrick01,mouse,move,,1208,435,2.643
patrick01,mouse,move,,1211,437,2.6592
patrick01,mouse,move,,1214,439,2.6592
patrick01,mouse,move,,1218,440,2.6759
patrick01,mouse,move,,1222,442,2.6774
patrick01,mouse,move,,1226,444,2.6909
patrick01,mouse,move,,1230,445,2.6909
patrick01,mouse,move,,1234,446,2.6909
patrick01,mouse,move,,1239,447,2.708
patrick01,mouse,move,,1242,448,2.7105
patrick01,mouse,move,,1246,450,2.7229
patrick01,mouse,move,,1250,450,2.7241
patrick01,mouse,move,,1254,450,2.7388
patrick01,mouse,move,,1260,450,2.7396
patrick01,mouse,move,,1265,450,2.7396
patrick01,mouse,move,,1275,449,2.7546
patrick01,mouse,move,,1282,449,2.7546
patrick01,mouse,move,,1288,448,2.7705
patrick01,mouse,move,,1294,447,2.7705
patrick01,mouse,move,,1297,446,2.7863
patrick01,mouse,move,,1300,444,2.7908
patrick01,mouse,move,,1303,443,2.7908
patrick01,mouse,move,,1306,441,2.8022
patrick01,mouse,move,,1308,439,2.8109
patrick01,mouse,move,,1311,437,2.8194
patrick01,mouse,move,,1313,434,2.8194
patrick01,mouse,move,,1317,431,2.8338
patrick01,mouse,move,,1320,428,2.8383
patrick01,mouse,move,,1322,425,2.8383
patrick01,mouse,move,,1325,421,2.8528
patrick01,mouse,move,,1327,416,2.8528
patrick01,mouse,move,,1330,412,2.8659
patrick01,mouse,move,,1331,409,2.8659
patrick01,mouse,move,,1332,406,2.8816
patrick01,mouse,move,,1333,404,2.8836
patrick01,mouse,move,,1334,402,2.8977
patrick01,mouse,move,,1334,399,2.9
patrick01,mouse,move,,1335,397,2.9112
patrick01,mouse,move,,1335,395,2.9161
patrick01,mouse,move,,1335,392,2.9161
patrick01,mouse,move,,1335,389,2.9296
patrick01,mouse,move,,1335,386,2.9316
patrick01,mouse,move,,1335,382,2.9316
patrick01,mouse,move,,1335,379,2.9453
patrick01,mouse,move,,1335,375,2.9453
patrick01,mouse,move,,1335,371,2.9645
